sampleId	popId	site	country	region	groupLabel	groupAge	flag	shapeA	colorA	latitude	longitude	callset	dataSource	age14C	ageHigh	ageLow	ageAverage	datingSource	coverage	sex	hgMT	gpAvg	ageRaw	clusterId	clusterIBDGlobal	clusterIBDFine	age
tem001	tem001	Republic of Bashkortostan, Baymak Distict, Temyaysovo-1 burial ground	Russia	CentralEasternEurope	Russia_IronAge_Sarmatian	Ancient	0	8	grey	52.99	58.12	sg.impute	Krzewinska_ScienceAdvances_2018	1825	1827	1697	1762	direct	0.159654328	XX	U5b2b	0.98509	NA	1.2.2.3.2	Eurasia_5000BP_200BP	1.2_Bashkortostan_1700BP	1762
tem003	tem003	Republic of Bashkortostan, Baymak Distict, Temyaysovo-1 burial ground	Russia	CentralEasternEurope	Russia_IronAge_Sarmatian	Ancient	0	8	grey	52.99	58.12	sg.impute	Krzewinska_ScienceAdvances_2018	1810	1822	1627	1724.5	direct	1.199601293	XY	U5b2b	0.9959	NA	1.2.2.3.1	Eurasia_5000BP_200BP	1.2_Bashkortostan_1700BP	1724.5
NEO538	NEO538	Minino	Russia	CentralEasternEurope	Russia_IronAge	Ancient	0	8	black	59.7	39.5	sg.impute	thisStudy	2748	2349	2156	2253	direct	2.625522963	XY	U5a1d2b	0.99554	NA	3.1.1.3.1.1	Asia_45000BP_200BP	3.1_EurasiaN_2000BP_1000BP	2253
VIII9	VIII9	Ingria, Kerstovo I, tarand 2, square 116/236 (horizon 3)	Russia	CentralEasternEurope	Russia_IronAge	Ancient	0	8	grey	59.46	28.78	sg.impute	Saag_CurrentBiology_2019	NA	1875	1750	1812.5	context	0.252100006	XX	U4a2	0.98994	NA	1.3.2.1.2.4	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	1812.5
VII15	VII15	Ingria, Kerstovo I, tarand 3, square 118/230 (horizon 3)	Russia	CentralEasternEurope	Russia_IronAge	Ancient	0	8	grey	59.46	28.78	sg.impute	Saag_CurrentBiology_2019	1980	1873	1995	1934	direct	0.212782233	XY	U5a2a1	0.9902	NA	1.3.2.1.1.7	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	1934
VIII5	VIII5	Ingria, Malli, eastern tarand, square 84/73 (horizon 2)	Russia	CentralEasternEurope	Russia_IronAge	Ancient	0	8	grey	59.47	28.8	sg.impute	Saag_CurrentBiology_2019	NA	1875	1650	1762.5	context	0.344753339	XX	T1a1b	0.99347	NA	1.3.3.1.3	Eurasia_5000BP_200BP	1.3_EuropeNE_4000BP_500BP	1762.5
DA243	DA243	Alan 51	Russia	CentralEasternEurope	Russia_IronAge_Alan	Ancient	0	8	grey	43.96	42.59	sg.impute	Damgaard_2018_Nature	NA	NA	NA	1533	context	3.248792438	XY	NA	0.99674	NA	1.2.2.1.1.1.2.4	Eurasia_5000BP_200BP	1.2_Steppe_3000BP_1500BP	1533
DA162	DA162	North Ossetia-Alania	Russia	CentralEasternEurope	Russia_IronAge_Alan	Ancient	0	8	grey	43.22	44.54	sg.impute	Damgaard_2018_Nature	NA	1900	1500	1700	context	2.176259376	XY	NA	0.99581	NA	2.1.3.1.1.1	EuropeWCAsia_25000BP_300BP	2.1_Caucasus_3300BP_1300BP	1700
DA146	DA146	North Ossetia-Alania	Russia	CentralEasternEurope	Russia_IronAge_Alan	Ancient	0	8	grey	42.86	44.19	sg.impute	Damgaard_2018_Nature	NA	1500	1100	1300	context	0.26065043	XX	NA	0.98806	NA	1.2.3.1.1	Eurasia_5000BP_200BP	1.2_Caucasus_1300BP	1300
DA160	DA160	North Ossetia-Alania	Russia	CentralEasternEurope	Russia_IronAge_Alan	Ancient	0	8	grey	42.86	44.19	sg.impute	Damgaard_2018_Nature	NA	1500	1100	1300	context	0.530252596	XX	NA	0.99175	NA	2.1.3.1.1.2	EuropeWCAsia_25000BP_300BP	2.1_Caucasus_3300BP_1300BP	1300
DA164	DA164	North Ossetia-Alania	Russia	CentralEasternEurope	Russia_IronAge_Alan	Ancient	0	8	grey	43.33	44.18	sg.impute	Damgaard_2018_Nature	NA	1100	600	850	context	1.103077169	XX	NA	0.99525	NA	1.2.2.1.1.1.2.2	Eurasia_5000BP_200BP	1.2_Steppe_3000BP_1500BP	850
VK221	VK221	Ladoga	Russia	CentralEasternEurope	Russia_VikingAge	Ancient	0	8	grey	60	32.3	sg.impute	Margyaran_2020_Nature	NA	1066	1012	1039	context	2.038126876	XY	K1d	0.99669	NA	1.1.1.1.2.1.5	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	1039
VK219	VK219	Ladoga	Russia	CentralEasternEurope	Russia_VikingAge	Ancient	0	8	grey	60	32.3	sg.impute	Margyaran_2020_Nature	NA	985	931	958	context	1.64939999	XY	T2b6a	0.99567	NA	1.1.2.2.1.1.4	Eurasia_5000BP_200BP	1.1_Europe_1400BP_800BP	958
VK20	VK20	Ladoga	Russia	CentralEasternEurope	Russia_VikingAge	Ancient	0	8	grey	60	32.3	sg.impute	Margyaran_2020_Nature	NA	915	861	888	context	0.517609782	XY	H6c	0.99308	NA	1.1.2.1.2.1.1	Eurasia_5000BP_200BP	1.1_EuropeNE_1500BP_800BP	888
VK410	VK410	Ladoga	Russia	CentralEasternEurope	Russia_VikingAge	Ancient	0	8	grey	60	32.3	sg.impute	Margyaran_2020_Nature	NA	870	816	843	context	0.134346126	XY	X2b+226	0.98699	NA	1.1.2.2.3.2	Eurasia_5000BP_200BP	1.1_Europe_1400BP_800BP	843
VK16	VK16	Ladoga	Russia	CentralEasternEurope	Russia_VikingAge	Ancient	0	8	grey	60	32.3	sg.impute	Margyaran_2020_Nature	NA	866	812	839	context	0.238134534	XY	X2b4	0.99029	NA	1.1.2.2.3.1	Eurasia_5000BP_200BP	1.1_Europe_1400BP_800BP	839
